"","Gene_ID","Pman_GeneID","P_maniculatus_attr","M_musculus_attr","EP_strain_logFC","EP_strain_adj_P.Val","EP_strain_SIG","diffexpressed_EP","LP_strain_logFC","LP_strain_adj_P.Val","LP_strain_SIG","diffexpressed_LP","Quadrant"
"135","LOC102929074","RNA polymerase III subunit C9","DNA-directed RNA polymerase III subunit RPC9-like","DNA-directed RNA polymerase III subunit RPC9",-1.63074934180142,3.83916167308799e-15,"SIG","DOWN",-1.01843197300476,3.03019458093858e-06,"SIG","DOWN","Down-Down"
"136","LOC121825041","LOC121825041","NA","NA",-2.85697668193821,7.74656759721993e-15,"SIG","DOWN",-1.96874825902089,3.92787929521074e-17,"SIG","DOWN","Down-Down"
"137","LOC102927959","TMEM19","Transmembrane protein 19","NA",-0.606237547774156,8.56970240996454e-15,"SIG","DOWN",-0.273647239323891,3.45502565669602e-08,"SIG","DOWN","NA"
"138","LOC102904226","UQCRB","Cytochrome b-c1 complex subunit 7","Cytochrome b-c1 complex subunit 7",-0.619953529259736,8.63562605653627e-15,"SIG","DOWN",-0.891508480535367,2.64792427339649e-108,"SIG","DOWN","Down-Down"
"139","LOC102916214","LOC102916214","NA","NA",-1.25114966454318,1.02411612481763e-14,"SIG","DOWN",-1.44060759886619,6.1115816311225e-35,"SIG","DOWN","Down-Down"
"140","Scly","Scly","NA","Selenocysteine lyase",1.26213385983444,1.05695047411917e-14,"SIG","UP",0.69756689217166,9.97718099275562e-10,"SIG","UP","Up-Up"
"141","LOC102921293","RFC1","replication factor C subunit 1-like","Replication factor C subunit 1",1.41459981510924,1.11883869673604e-14,"SIG","UP",0.622899570228813,7.86253227968014e-17,"SIG","UP","Up-Up"
"142","Raver2","Raver2","NA","Ribonucleoprotein PTB-binding 2",1.27297534263983,1.2050183077066e-14,"SIG","UP",1.0332061980011,1.28118871930744e-17,"SIG","UP","Up-Up"
"143","St8sia6","St8sia6","NA","Alpha-2,8-sialyltransferase 8F",1.41652213590239,1.42869088922218e-14,"SIG","UP",0.821346971213717,9.12606944305043e-12,"SIG","UP","Up-Up"
"144","Styxl1","Styxl1","NA","Rhodanese-like domain superfamily",-1.31489086152031,1.77866979682036e-14,"SIG","DOWN",-1.31927334102479,2.2036840608066e-17,"SIG","DOWN","Down-Down"
"145","Itih2","Itih2","NA","Inter-alpha-trypsin inhibitor heavy chain H2",-1.72757914694239,2.00991898918449e-14,"SIG","DOWN",-0.926109077485832,1.71292755473953e-12,"SIG","DOWN","Down-Down"
"146","Ube2t","Ube2t","NA","Ubiquitin-conjugating enzyme E2 T",1.40324509092404,2.35853532406948e-14,"SIG","UP",1.03771990357234,6.52743626333655e-08,"SIG","UP","Up-Up"
"147","Dmac2l","Dmac2l","NA","ATP synthase subunit s, mitochondrial",0.906026786371879,2.52980857374405e-14,"SIG","UP",0.889104270574977,7.60762272222016e-23,"SIG","UP","Up-Up"
"148","Slc1a7","Slc1a7","NA","Excitatory amino acid transporter 5",-2.74860965470222,5.06507166839841e-14,"SIG","DOWN",-3.35564552349211,5.95690327322687e-25,"SIG","DOWN","Down-Down"
"149","LOC121826083","ASMT","CD99 antigen-like","Acetylserotonin O-methyltransferase",-1.95901238586144,5.80285273629302e-14,"SIG","DOWN",-1.70860368594594,6.42981435709539e-36,"SIG","DOWN","Down-Down"
"150","E2f2","E2f2","NA","Transcription factor E2F2",1.84346910063919,6.15004385529207e-14,"SIG","UP",1.10522834781778,4.94417405182773e-12,"SIG","UP","Up-Up"
"151","LOC121822015","ATPAF1","ATP synthase mitochondrial F1 complex assembly factor 1-like","ATP11",1.73247830331103,7.71678603271024e-14,"SIG","UP",1.70758212904569,4.89313946909004e-35,"SIG","UP","Up-Up"
"152","Mettl7a","Mettl7a","NA","S-adenosyl-L-methionine-dependent methyltransferase superfamily",2.28392335808705,7.71678603271024e-14,"SIG","UP",2.66622253232056,2.00987054384074e-53,"SIG","UP","Up-Up"
"153","LOC102902783","MFSD14B","hippocampus abundant transcript 1 protein-like","Hippocampus abundant transcript-like protein 1",0.943187532658897,1.10827134419011e-13,"SIG","UP",1.22912649094662,5.49202643467895e-128,"SIG","UP","Up-Up"
"154","novel_gene_NC_056028.1_626","novel_gene_NC_056028.1_626","NA","NA",-2.73641471756875,1.12377970367415e-13,"SIG","DOWN",-2.01918957338964,1.16250484088087e-33,"SIG","DOWN","Down-Down"
"155","Triap1","Triap1","NA","TP53-regulated inhibitor of apoptosis 1",-0.787173205617706,1.14806565649961e-13,"SIG","DOWN",-0.524370480453611,1.46956755478023e-23,"SIG","DOWN","Down-Down"
"156","LOC121825476","LOC121825476","NA","NA",-0.884127356020351,1.35559619934439e-13,"SIG","DOWN",-0.298564942982799,0.00267916244838654,"SIG","DOWN","NA"
"157","LOC102926078","rpl29","60S ribosomal protein L29-like isoform X1","NA",1.67217725699404,1.44321429194855e-13,"SIG","UP",1.49996911951467,8.3869325465645e-29,"SIG","UP","Up-Up"
"158","Gstcd","Gstcd","NA","Glutathione S-transferase C-terminal domain-containing protein",0.921773230601739,1.92935522520103e-13,"SIG","UP",0.795714081557126,3.57732022430742e-20,"SIG","UP","Up-Up"
"159","Mfsd1","Mfsd1","NA","Major facilitator superfamily domain-containing protein 1",0.703183284849279,1.95173446869664e-13,"SIG","UP",0.84998273308789,2.17796949940022e-47,"SIG","UP","Up-Up"
"160","Hvcn1","Hvcn1","NA","Voltage-gated hydrogen channel 1",0.90950779773445,2.10765007501537e-13,"SIG","UP",0.30687798091816,0.036395864902056,"SIG","UP","NA"
"161","St8sia1","St8sia1","NA","Alpha-N-acetylneuraminide alpha-2,8-sialyltransferase",2.90995021935287,2.53835647991681e-13,"SIG","UP",1.63352885864662,7.98234275253349e-31,"SIG","UP","Up-Up"
"162","Zswim3","Zswim3","NA","Zinc finger SWIM domain-containing protein 3",-0.411758192203111,3.24717471557037e-13,"SIG","DOWN",-0.305563363829813,2.86284816374237e-07,"SIG","DOWN","InCutoff"
"163","LOC102927001","rps24","40S ribosomal protein S24","RNA recognition motif domain",-1.68868499255103,3.37620255895677e-13,"SIG","DOWN",0.291440891366757,3.75550824100791e-05,"SIG","UP","NA"
"164","Mecr","Mecr","NA","Enoyl-",1.68920428934713,3.45708020480189e-13,"SIG","UP",1.03939666463362,1.31661108532843e-15,"SIG","UP","Up-Up"
"165","Fibcd1","Fibcd1","NA","Fibrinogen C domain-containing protein 1",3.15589250102463,3.71334553287501e-13,"SIG","UP",1.12082007155855,7.72201952633973e-05,"SIG","UP","Up-Up"
"166","novel_gene_NC_056016.1_203","novel_gene_NC_056016.1_203","NA","NA",-0.701439583542838,4.00090494946582e-13,"SIG","DOWN",-0.53647492797988,3.70093607425248e-07,"SIG","DOWN","Down-Down"
"167","Zfand2a","Zfand2a","NA","AN1-type zinc finger protein 2A",-2.36049695734013,4.01995543324553e-13,"SIG","DOWN",-2.20828692265119,1.0613416339663e-35,"SIG","DOWN","Down-Down"
"168","Adi1","Adi1","NA","Acireductone dioxygenase",-0.857518592752702,4.51353764853455e-13,"SIG","DOWN",-0.928215166029038,2.30723088504144e-21,"SIG","DOWN","Down-Down"
"169","Arl1","Arl1","NA","ADP-ribosylation factor-like protein 1",-1.09727624086641,4.75934077107734e-13,"SIG","DOWN",-0.512291723282713,1.8701890734313e-10,"SIG","DOWN","Down-Down"
"170","novel_gene_NC_056031.1_543","novel_gene_NC_056031.1_543","NA","NA",2.31494458756102,5.00944796699999e-13,"SIG","UP",0.897129484303557,0.00038260041150352,"SIG","UP","Up-Up"
"171","novel_gene_NC_056013.1_22862","novel_gene_NC_056013.1_22862","NA","NA",-1.2005251114293,5.10070378717793e-13,"SIG","DOWN",-0.548197740563045,0.0029071480296787,"SIG","DOWN","Down-Down"
"172","LOC102909428","PPP2R3C","Serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit gamma","Serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit gamma",1.4091089607993,5.53159006140662e-13,"SIG","UP",1.11253503976628,6.48584297108208e-09,"SIG","UP","Up-Up"
"173","Commd6","Commd6","NA","COMM domain-containing protein 6",-1.80588532032537,5.78644402920705e-13,"SIG","DOWN",-0.686431116014294,3.28826189426085e-15,"SIG","DOWN","Down-Down"
"174","Eri2","Eri2","NA","ERI1 exoribonuclease 2",-0.726616370323724,5.93651879309619e-13,"SIG","DOWN",-0.861553937968546,5.43240408596805e-28,"SIG","DOWN","Down-Down"
"175","Dnajc28","Dnajc28","NA","J domain-containing protein",1.08625195351268,5.93651879309619e-13,"SIG","UP",0.700204764539663,5.66265353418631e-15,"SIG","UP","Up-Up"
"176","Grin3b","Grin3b","NA","Glutamate receptor ionotropic, NMDA 3B",-1.53672084177247,7.89951579342914e-13,"SIG","DOWN",-1.57201574730907,2.20901445396094e-20,"SIG","DOWN","Down-Down"
"177","LOC102923589","LOC102923589","NA","NA",1.19877352670693,8.23895729999034e-13,"SIG","UP",1.91766067215368,4.71010745265065e-94,"SIG","UP","Up-Up"
"178","novel_gene_NC_056031.1_10296","novel_gene_NC_056031.1_10296","NA","NA",1.49299584755375,8.65763305008069e-13,"SIG","UP",0.917119198142755,7.05502977809454e-06,"SIG","UP","Up-Up"
"179","LOC121824013","LOC121824013","NA","NA",1.47051225754359,8.80511599356111e-13,"SIG","UP",0.533629539907277,0.0207377003955001,"SIG","UP","Up-Up"
"180","Tdrkh","Tdrkh","NA","Tudor and KH domain-containing protein",2.37376074239011,1.07109917950632e-12,"SIG","UP",0.800507159052482,7.62715960771844e-10,"SIG","UP","Up-Up"
"181","LOC102924832","TBC1D23","LOW QUALITY PROTEIN: TBC1 domain family member 23-like","TBC1 domain family member 23",0.980034080997647,1.270030787366e-12,"SIG","UP",1.01480847811815,5.57239359880098e-52,"SIG","UP","Up-Up"
"182","Znf780a","Znf780a","NA","Zinc finger C2H2 superfamily",-0.889057375632618,1.38872108421413e-12,"SIG","DOWN",-0.673261085891062,1.42015929701109e-36,"SIG","DOWN","Down-Down"
"183","LOC102912367","MIS18A","protein Mis18-alpha-like","Protein Mis18-alpha",0.972908472830026,1.46674727460875e-12,"SIG","UP",0.745909688450987,1.22951771074542e-15,"SIG","UP","Up-Up"
"184","LOC102923851","COMMD6","COMM domain-containing protein 6-like","COMM domain-containing protein 6",2.40157582664774,1.57665440391724e-12,"SIG","UP",1.85215681137707,4.43526220170347e-22,"SIG","UP","Up-Up"
"185","LOC102910080","PP2C-alpha","protein phosphatase 1A-like","Protein phosphatase 1A",1.04234909088959,1.63255892318443e-12,"SIG","UP",0.727260673913742,3.5848632782532e-12,"SIG","UP","Up-Up"
"186","Stap2","Stap2","NA","Signal-transducing adaptor protein 2",1.68461137904393,1.68688400255834e-12,"SIG","UP",0.495419123219984,0.00081419806953133,"SIG","UP","NA"
"187","Prrg1","Prrg1","NA","Gamma-carboxyglutamic acid-rich (GLA) domain",-0.993770247800403,2.74124774339467e-12,"SIG","DOWN",-0.249328616098802,0.00293987727135603,"SIG","DOWN","NA"
"188","Mettl25","Mettl25","NA","NA",0.88999456850786,3.25972435793712e-12,"SIG","UP",1.32317270284704,1.66259732593719e-32,"SIG","UP","Up-Up"
"189","Synpo2","Synpo2","NA","PDZ domain",2.07245591080348,3.34115464064109e-12,"SIG","UP",1.87950869307624,2.72740442324427e-22,"SIG","UP","Up-Up"
"190","Taf9","Taf9","NA","Transcription initiation factor TFIID subunit 9",-0.532686411025022,4.10418804569364e-12,"SIG","DOWN",-0.309779042996152,7.19998408918613e-13,"SIG","DOWN","NA"
"191","novel_gene_NC_056022.1_9952","novel_gene_NC_056022.1_9952","NA","NA",-0.996205081935347,4.35313221709851e-12,"SIG","DOWN",-0.749037696362349,2.91997706746436e-11,"SIG","DOWN","Down-Down"
"192","Ptpru","Ptpru","NA","Receptor-type tyrosine-protein phosphatase U",2.58125241430683,4.80042973285508e-12,"SIG","UP",1.07255497536043,1.21114358589395e-23,"SIG","UP","Up-Up"
"193","LOC121823382","LOC121823382","NA","NA",2.53689789382723,4.81628076481104e-12,"SIG","UP",2.73679885549717,2.50979032496143e-61,"SIG","UP","Up-Up"
"194","Clec1a","Clec1a","NA","C-type lectin domain family 1 member A",1.40272565274932,5.14937989911863e-12,"SIG","UP",0.635350521676857,3.79768473136209e-09,"SIG","UP","Up-Up"
"195","Lrsam1","Lrsam1","NA","E3 ubiquitin-protein ligase LRSAM1",0.45369816793472,7.76684849982529e-12,"SIG","UP",0.518755580509997,1.15180162608948e-11,"SIG","UP","NA"
"196","Kti12","Kti12","NA","Protein KTI12 homolog",-0.629612821746672,8.11463145983385e-12,"SIG","DOWN",-0.584944648072462,3.07869717214018e-17,"SIG","DOWN","Down-Down"
"197","LOC102905238","SPECC1","LOW QUALITY PROTEIN: cytospin-B-like","Cytospin-B",1.86825419177662,8.99835651994182e-12,"SIG","UP",0.681773663833842,3.85387005195493e-16,"SIG","UP","Up-Up"
"198","novel_gene_NC_056031.1_17810","novel_gene_NC_056031.1_17810","NA","NA",1.63523132018461,1.01628457335644e-11,"SIG","UP",1.20496401429468,8.84737656845668e-49,"SIG","UP","Up-Up"
"199","Eif2ak2","Eif2ak2","NA","Interferon-induced, double-stranded RNA-activated protein kinase",-0.70460649420321,1.04093196902648e-11,"SIG","DOWN",-0.234930890374097,0.00820848186712018,"SIG","DOWN","NA"
"200","Aif1","Aif1","NA","Allograft inflammatory factor 1",-1.52210694555748,1.21032885146711e-11,"SIG","DOWN",-0.895019612691039,7.87592960041164e-11,"SIG","DOWN","Down-Down"
"201","LOC102922760","HMGN1","non-histone chromosomal protein HMG-14","Non-histone chromosomal protein HMG-14",1.98347720900032,1.36112664461119e-11,"SIG","UP",2.20295673943798,4.54124988266023e-10,"SIG","UP","Up-Up"
"202","novel_gene_NC_056016.1_7993","novel_gene_NC_056016.1_7993","NA","NA",-0.701190552999234,1.57094734401191e-11,"SIG","DOWN",-0.580359500905373,2.67568645502434e-09,"SIG","DOWN","Down-Down"
"203","Mis12","Mis12","NA","Protein MIS12 homolog",-0.720141183396951,1.57094734401191e-11,"SIG","DOWN",-0.613140540368964,1.58577442902021e-17,"SIG","DOWN","Down-Down"
"204","novel_gene_NC_056025.1_10499","novel_gene_NC_056025.1_10499","NA","NA",-1.36344208204928,1.57094734401191e-11,"SIG","DOWN",-1.99956686199338,1.39454549993543e-44,"SIG","DOWN","Down-Down"
"205","Thegl","Thegl","NA","Sperm microtubule associated protein 2-like",1.89594126885377,1.57094734401191e-11,"SIG","UP",1.19361898707634,6.69388546922176e-09,"SIG","UP","Up-Up"
"206","LOC102910773","sh3bgr","SH3 domain-binding glutamic acid-rich protein isoform X1","Thioredoxin-like superfamily",2.38630834174202,1.6270055459518e-11,"SIG","UP",1.64205525380288,2.44799138995143e-11,"SIG","UP","Up-Up"
"207","novel_gene_NC_056030.1_13422","novel_gene_NC_056030.1_13422","NA","NA",0.805989263705806,1.65529606982369e-11,"SIG","UP",0.520705715647131,7.52005325334722e-12,"SIG","UP","Up-Up"
"208","LOC121831371","LOC121831371","NA","NA",-0.492166328457902,1.77782301809271e-11,"SIG","DOWN",-0.516620714290998,1.34153238041832e-11,"SIG","DOWN","NA"
"209","LOC102925498","PP4C","serine/threonine-protein phosphatase 4 catalytic subunit-like","Serine/threonine-protein phosphatase 4 catalytic subunit",-0.703269315385315,2.35429808332006e-11,"SIG","DOWN",-0.402973844649631,3.98967554687966e-08,"SIG","DOWN","NA"
"210","LOC102923023","ENSMUSG00215041109.1","uncharacterized protein LOC102923023 isoform X1","NA",2.62123313644544,2.49316092635345e-11,"SIG","UP",1.71234454054251,1.7212929719598e-13,"SIG","UP","Up-Up"
"211","Cited4","Cited4","NA","Cbp/p300-interacting transactivator 4",2.42074432266037,2.54775437389922e-11,"SIG","UP",1.01616474150826,0.00033798034209072,"SIG","UP","Up-Up"
"212","Tigd4","Tigd4","NA","Tigger transposable element-derived protein 4",-1.55980565845566,2.59687031245831e-11,"SIG","DOWN",-1.35448693450804,5.8409165316601e-23,"SIG","DOWN","Down-Down"
"213","novel_gene_NC_056025.1_5671","novel_gene_NC_056025.1_5671","NA","NA",0.92319553287296,2.62881931910428e-11,"SIG","UP",0.453424126309126,1.69249574508112e-24,"SIG","UP","NA"
"214","novel_gene_NC_056019.1_16296","novel_gene_NC_056019.1_16296","NA","NA",-0.839982476097938,2.68020085092906e-11,"SIG","DOWN",-0.688793011070125,3.16003013320466e-11,"SIG","DOWN","Down-Down"
"215","Rars2","Rars2","NA","Probable arginine--tRNA ligase, mitochondrial",0.726442851079818,2.94551324777794e-11,"SIG","UP",0.385679139008861,0.00061363784291143,"SIG","UP","NA"
"216","LOC102910078","KIF19","kinesin-like protein KIF19 isoform X3","Kinesin-like protein",-1.59195782902738,2.95309808023869e-11,"SIG","DOWN",-1.13033035513549,4.30034758497821e-16,"SIG","DOWN","Down-Down"
"217","Agbl5","Agbl5","NA","Cytosolic carboxypeptidase-like protein 5",-0.56655446906158,3.04939156625334e-11,"SIG","DOWN",-0.494242948216718,6.26304132341742e-13,"SIG","DOWN","NA"
"218","Slc25a23","Slc25a23","NA","Mitochondrial adenyl nucleotide antiporter SLC25A23",2.4438388588573,3.31792606410314e-11,"SIG","UP",0.692238392223511,0.0017644597650431,"SIG","UP","Up-Up"
"219","Vipr1","Vipr1","NA","Vasoactive intestinal polypeptide receptor 1",2.08715306963958,3.55403350461374e-11,"SIG","UP",1.64486842774631,1.71231004443555e-06,"SIG","UP","Up-Up"
"220","Jakmip2","Jakmip2","NA","Janus kinase and microtubule-interacting protein",-1.83199605446821,3.88286502253885e-11,"SIG","DOWN",-0.495989315011521,0.0257081456215967,"SIG","DOWN","NA"
"221","Tagln","Tagln","NA","Transgelin",2.59636360295308,4.03139600994976e-11,"SIG","UP",1.80706567784232,1.465376317581e-15,"SIG","UP","Up-Up"
"222","LOC102904208","GAPDH","glyceraldehyde-3-phosphate dehydrogenase-like","Glyceraldehyde-3-phosphate dehydrogenase",2.35622923342217,4.07085685547436e-11,"SIG","UP",1.50236790644341,1.64626088508013e-19,"SIG","UP","Up-Up"
"223","novel_gene_NC_056009.1_23726","novel_gene_NC_056009.1_23726","NA","NA",0.969894774301703,4.15050302713883e-11,"SIG","UP",0.597162889314742,8.21883462043434e-07,"SIG","UP","Up-Up"
"224","novel_gene_NC_056018.1_471","novel_gene_NC_056018.1_471","NA","NA",-0.865842425231618,4.62241580500017e-11,"SIG","DOWN",-1.09062050661418,8.67109998607513e-32,"SIG","DOWN","Down-Down"
"225","Scamp5","Scamp5","NA","Secretory carrier-associated membrane protein 5",1.31700802427318,4.77828228731175e-11,"SIG","UP",0.423074037485673,0.00029499027077966,"SIG","UP","NA"
"226","Tox2","Tox2","NA","High mobility group box domain superfamily",2.63586333480645,4.90203661769174e-11,"SIG","UP",1.80475043367267,1.27444099566035e-21,"SIG","UP","Up-Up"
"227","LOC102913206","COX7A1","cytochrome c oxidase subunit 7A1, mitochondrial","Cytochrome c oxidase subunit VIIa, metazoa",1.76105422634928,4.90416642147721e-11,"SIG","UP",1.4077980512462,3.06735392869687e-26,"SIG","UP","Up-Up"
"228","Sec22c","Sec22c","NA","Vesicle-trafficking protein SEC22c",0.99300523863582,5.44814767618716e-11,"SIG","UP",1.07048988371377,3.47385479644617e-32,"SIG","UP","Up-Up"
"229","Atcay","Atcay","NA","Caytaxin",2.75092852139965,5.52146850292258e-11,"SIG","UP",3.35610251190908,3.6875315303758e-46,"SIG","UP","Up-Up"
"230","LOC121820809","GSTM3","Glutathione S-transferase","Glutathione S-transferase Mu 3",2.31085603024354,5.69270478648662e-11,"SIG","UP",1.87701800587812,1.48264313838612e-27,"SIG","UP","Up-Up"
"231","Trim9","Trim9","NA","RING-type E3 ubiquitin transferase",2.49983457922689,5.74359899963958e-11,"SIG","UP",0.661915767319972,0.0006420387857148,"SIG","UP","Up-Up"
"232","novel_gene_NC_056022.1_3264","novel_gene_NC_056022.1_3264","NA","NA",-1.50786967422179,5.81266943932222e-11,"SIG","DOWN",-1.04575731357454,3.25919878295684e-10,"SIG","DOWN","Down-Down"
"233","Abcb6","Abcb6","NA","Iron-sulfur clusters transporter ABCB7, mitochondrial",-0.842941850784097,5.81266943932222e-11,"SIG","DOWN",-1.1409719281486,1.57591317795681e-46,"SIG","DOWN","Down-Down"
"234","novel_gene_NC_056010.1_923","novel_gene_NC_056010.1_923","NA","NA",-0.469358741883161,5.91778856232746e-11,"SIG","DOWN",-0.193767044484194,0.0222843987963546,"SIG","DOWN","InCutoff"
"235","LOC121822499","LOC121822499","NA","NA",-2.20727643754446,6.16472222239969e-11,"SIG","DOWN",-2.21910064240047,1.6135908852855e-44,"SIG","DOWN","Down-Down"
"236","LOC121828117","LOC121828117","NA","NA",0.950090010878907,6.29682073699665e-11,"SIG","UP",0.563485771294369,9.56886773925228e-07,"SIG","UP","Up-Up"
"237","Ccdc15","Ccdc15","NA","NA",-0.71902681838394,6.47549401765565e-11,"SIG","DOWN",-0.728855797739859,8.54618038666466e-16,"SIG","DOWN","Down-Down"
"238","LOC102917640","Naip2","baculoviral IAP repeat-containing protein 1a-like","Baculoviral IAP repeat-containing protein 1b",-2.029330051171,6.47549401765565e-11,"SIG","DOWN",-0.693310793902056,0.00012884027410649,"SIG","DOWN","Down-Down"
"239","novel_gene_NC_056011.1_16497","novel_gene_NC_056011.1_16497","NA","NA",-1.62261917924252,6.56719922093431e-11,"SIG","DOWN",-0.625768312683023,0.00094912131271219,"SIG","DOWN","Down-Down"
"240","LOC121820838","Zfp84","zinc finger protein OZF-like","Zinc finger protein 84",-0.602316403045324,6.82904444753159e-11,"SIG","DOWN",-0.334430899139216,6.83262048541744e-16,"SIG","DOWN","NA"
"241","Ndufaf4","Ndufaf4","NA","NADH dehydrogenase",-0.904343777854988,7.34370723126113e-11,"SIG","DOWN",-0.475732744501389,1.3062385837582e-08,"SIG","DOWN","NA"
"242","Gipc3","Gipc3","NA","PDZ domain-containing protein GIPC3",2.41318447727671,7.61805049000725e-11,"SIG","UP",1.15391878210845,2.87628325080352e-06,"SIG","UP","Up-Up"
"243","Tbc1d25","Tbc1d25","NA","TBC1 domain family member 25",-0.981792893852105,8.38167147932307e-11,"SIG","DOWN",-1.04847133018173,2.89307533570455e-50,"SIG","DOWN","Down-Down"
